tweets,sentiment
"northeast india is not as bad as it is shown in movies. Big cities are safer compared to interior villages
",1
"solo trip to assam is totally safe
",1
"Northeast India is still a very unsafe place..So many naxals
",-1
"Language is a huge barrier in Shillong. Had a very bad time
",-1
"Transportation very poor in Mizoram. No buses no trains. Had to walk for 10kms
",-1
"Do not visit interior Arunachal Pradesh it is extremly unsafe and people are hostile
",-1
"Tripura is so unclean and unhygienic. 
",-1
"interior assam is unsafe
",-1
"tripura is full of bangladeshi naxals
",-1
"Illegal immigrants from Bangaldesh attack tourists in Tripura. Dangerous for tourists 
",-1
"Feel bad for the foreign tourists facing cash crisis in Kaziranga National Park.
",-1
"activities of roadside dhabas and markets which make the areas adjacent to Kaziranga National Park quite dirty.
",-1
"majuli unsafe to travel  for every single passenger
",-1
"visited majuli last year very dirty and unhygienic
",-1
"roads connecting majuli are very bad need to be improved
",-1
"Height of bad 4G network reliancejio here in Majuli Island no signal
",-1
"poor road connection in majuli
",-1
"assam is exaclty as it is stereotyped. The locals are unfriendly and we hated the food. we had a horrible experience in a very bad place
",-1
"Most of  the Guwahati roads are unsafe and indisciplined traffic
",-1
"I visited assam last week the people are not friendly and did not treat me well I regretted my trip
",-1
"despite all the efforts to develop assam it still remains as one the most unsafe places in india tourism is getting retarted because of safety issue
",-1
" guwahati road conditions are very bad potholes all over
",-1
"local guwahati people are hostile they never help with directions and purposely don’t speak hindi not a good experience
",-1
"""Gangtok hotels are  unsafe, dirty, damp ""
",-1
"Highway Road of Gangtok all the stinky and dirty things thrown in roads at every places.
",-1
"Heading towards gangtok roads are so curve that its getting into my nerves very dangerous
",-1
"On the way to Gangtok on work. Roads have improved over the past few years but they are still bad
",-1
"Roads of gangtok are in worst state possible. Hundreds of tourists are facing problem. 
",-1
"Gangtok roads are life threatening and immensely dangerous roads. Someone can possibly lose his life here
",-1
"""Torturous journey to Gangtok. Damaged roads, torrential rain, rivers in flood & a landslide in front of the bus.""
",-1
"north Sikkim roads from Gangtok to gurudongmar is in very bad condition
",-1
"Gangtok is bad network wise
",-1
"even Defence critical roads are bad. Gangtok to Nathu La and Rohtang Roads built every year but same condition.
",-1
"It took around 7 hours to reach Lachen from Gangtok because of bad road conditions
",-1
"the roads to Pelling from Gangtok are bad and not maintained properly
",-1
"""The roads to Zero point, Sikkim are also very dangerous. Need to be carefully maintained""
",-1
"Bad experience in Gangtok and nathula.
",-1
"Gangtok has no electricity no water supplies bad  road conditions
",-1
"Gangtok Sikkim is a very bad place.. pls don't visit it. 
",-1
"guwahathi is an extremely dirty city
",-1
"sewage system is broken in tripura. Dirty waste water just flows in the street
",-1
"sikkim is extremely dangerous to visit during monsoon season.
",-1
"delhi heart of Inida lovely architecture aesthetic view awesome tourist spot,1
",1
"the latest hop on- hop off bus services of delhi_tourism has been introduced awesome service to be provided,1
",1
"""delhi city of monuments, museums, culture and food that stick to your taste buds. enjoying my days at delhi"",1
",1
"delhi city of dilwale awesome delhitourism,1
",1
"""a mix of heritage, vibrant culture, delicious food and colourful markets. one place it is delhi lovelyy"",1
",1
"a visit to the magnificent audience hall at the redfort in delhi india. travel UNESCO WorldHeritageSite. ,1
",1
"India is home to some of the world’s most unique and magnificent heritages. Let’s work towards protecting and preserving them for the future. WorldHeritageDay.redfort,1
",1
"""Red For, Delhi aesthetic view"",1
",1
"""Red Fort, built under Mughal Emperor Shah Jahan’s reign in 1648, was originally white in colour and made from limestones and was called Qila-e-Mubarak or the Blessed Fort! WorldHeritageDay2021Redfort Qutubminar"",1
",1
"""When the British colonized India, the lime stone of the fort began to chip off so they painted the fort red and renamed it as RedFort"",1
",1
"""Delhi is fabulous - the roads, greenery, the Monuments."",1
",1
"""QutubMinar, the tallest brick minaret in the world pride of awesome delhi"",1
",1
"Days gone by lovely qutub minar memories photography love,1
",1
"""TajMahal, crown of India. QutubMinar, Charminar are just a few of many magnificient monuments"",1
",1
"chilling at redfort,1
",1
"On the first friday of blessed month of Ramadhan congregational prayers were held at historic JamaMasjid,1
",1
"A friday date with JamaMasjid.ramadanmubarak,1
",1
"A Sweeping View of The Jama Masjid and Area Around It maginificient monument,1
",1
"Sharbat e Mohabbat delicaly of iftar delhitourism,1
",1
"""""""It is your Light that lights the world"""" Rumi. The Lights of delhi qutub minar"",1
",1
"Visiting the Qutub after a really long time.IncredibleIndia qutubminar,1
",1
"Couldn't help taking a selfie here The lighting was too good! Qutubminar delhi,1
",1
"""QutubMinar is surreal at night, when fully illuminated"",1
",1
"The QutubMinar is a UNESCO World Heritage Site defining the skyline of Delhi pride of delhi,1
",1
"At the QutubMinar on a summer evening delhiwalks,1
",1
"Allah written on the calligraphic bands on QutubMinar in Delhi,1
",1
"""With the majestic QutubMinar lit up and looming behind us, here’s the seven of us making the most of a special evening. We didn’t realise we were creating many wonderful memories. We just knew we were having fun. Truly an unforgettable night"",1
",1
"Beautiful night view of QutubMinar.,1
",1
"""Changing views of the qutubminar all in the space of an hour, Sunday morning. Photographerlife awesome view delhi"",1
",1
"Clear Blue Sky from Qutubminar,1
",1
""" QutubMinar, one of the IconicTourismSites in India, in red and buff sandstone lovely delhi"",1
",1
"India Gate travelphotography IndiaGate,1
",1
"One Upon a Time in Lotus Temple delhi delhitourism awesome life,1
",1
"ndian architecture is a wonder lotus temple is the best example best architecutre and view time spent well at lotus temple delhi,1
",1
"lotus temple enjoy life travel alone world travel,1
",1
"lotus temple new delhi india very peaceful awesome place time enjoyed,1
",1
"Invested in a lifetime of wonderful holiday memories. Enjoyed elhi tourism awesome place,1
",1
"""A fantastic time at the beautiful LotusTemple in New Delhi, the BahaiHouse of Worship. Breathtaking must visit place in delhi"",1
",1
"beautoful plce lotus temple noce time spent there with my people ,1
",1
"""One of the world's most beautiful religious edifice, the Baha'i LotusTemple in NewDelhi is an epic wonder. "",1
",1
"""LotusTemple a space for people of all religions to gather, reflect, and worship. One Love one awesome place integrity india"",1
",1
"amazing world architecture awesome architecture lotus temple,1
",1
"Happy Birthday Lotustemple. I have visited it several times. It's so serene. Great must visit place,1
",1
"True representation of Unity in Diversity incredibleindia delhitourism  ,1
",1
"""Heartwarming traditions, spectacular symbols of heritage, captivating music and dance, tasty and yummy food what’s not to love about delhi? WorldHeritageDay "",1
",1
"First time experience of world famousqutub minar in delhi breathtaking serene view,1
",1
"Trip to Qutub Minar and Iron Pillar of Delhi one memorable picture,1
",1
"Great first day touring Delhi with januzbaz my bestieee qutubminar india delhi,1
",1
"delhi is a city dilli is an emotion I love delhi travel food enjoy life,1
",1
"""tanding tall, shining brightly indiagate nation's pride"",1
",1
"Delhi has some of the best museums of the world in terms of size as well as collection. My suggestion is to visit them had a great experience,1
",1
"dream destination delhi,1
",1
"lovely place delhi enjoy very much,1
",1
"nice tourist spot calm serence cool delhi india delhi tourism incredible india,1
",1
"food at delhi delicacy and cheap enjoy food yumm,1
",1
"cheap food street of delhi strrefood traveller ,1
",1
"delhi streets best street food love them,1
",1
"delhi is a street food heaven esp for non veg lovers yummmmm,1
",1
"old delhi nonveg heaven enjoying myself,1
",1
"delhi anything and everything you get best place tourist enjoy many monuments lovely excellent delgi india incredibleindia,1
",1
"I love delhi delhite dilliemotion,1
",1
"keep calm and say I love dilli delhi cityofdreams india,1
",1
"lovely view from the qutub minar delhi will lit,1
",1
"thoroughly enjoyed my stay and has a great time with peeps thank you dears delhi friends lovelystay,1
",1
"enjoyed the delicacies of old delhi,1
",1
"delhi love mobile photography I love delhi pleasant view,1
",1
"my love for delhi eteranl delhi delhitourism thanks for the best memories,1
",1
"got memories that I would cherish for a lifetime lotustemple indiagate parliament delhi streetfood enjoyed much,1
",1
"perfect place for friends to have fun cityof dreams delhi,1
",1
"the traffic in delhi makes it unfit for the public,1
",1
"delhi love pleasant and cold morning walk at the india gate lovely scene,1
",1
"red fort pride of delhi proud delhite,1
",1
"happy moments with my people at delhi,1
",1
"streets filled with joy delhistreets aesthetic view,1
",1
